season,year,date_month,date_dayofweek,hour,holiday,workingDay,weather,temp,atemp,humidity,windSpeed,casual,registered,count
1.0,0.0,1,1,18.0,0.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,94.0,95.0
1.0,0.0,1,1,19.0,0.0,1.0,3.0,0.16,0.2273,0.93,0.0,0.0,51.0,51.0
1.0,0.0,1,1,20.0,0.0,1.0,3.0,0.16,0.1515,0.93,0.194,0.0,32.0,32.0
1.0,0.0,1,1,21.0,0.0,1.0,3.0,0.16,0.197,0.86,0.0896,0.0,20.0,20.0
1.0,0.0,1,1,22.0,0.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,28.0,29.0
1.0,0.0,1,1,23.0,0.0,1.0,3.0,0.16,0.197,0.93,0.0896,1.0,18.0,19.0
1.0,0.0,1,2,0.0,0.0,1.0,2.0,0.16,0.197,0.86,0.0896,0.0,7.0,7.0
1.0,0.0,1,2,1.0,0.0,1.0,2.0,0.16,0.1818,0.86,0.1045,0.0,6.0,6.0
1.0,0.0,1,2,2.0,0.0,1.0,1.0,0.14,0.1515,0.86,0.1343,0.0,1.0,1.0
1.0,0.0,1,2,5.0,0.0,1.0,1.0,0.14,0.1515,0.86,0.1642,0.0,5.0,5.0
1.0,0.0,1,2,6.0,0.0,1.0,1.0,0.12,0.1515,0.93,0.1343,0.0,16.0,16.0
1.0,0.0,1,2,7.0,0.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,54.0,54.0
1.0,0.0,1,2,8.0,0.0,1.0,1.0,0.16,0.1667,0.59,0.1642,3.0,125.0,128.0
1.0,0.0,1,2,9.0,0.0,1.0,1.0,0.16,0.1364,0.59,0.3284,3.0,78.0,81.0
1.0,0.0,1,2,10.0,0.0,1.0,1.0,0.18,0.1818,0.55,0.2239,0.0,39.0,39.0
1.0,0.0,1,2,11.0,0.0,1.0,1.0,0.2,0.1818,0.51,0.3881,3.0,32.0,35.0
1.0,0.0,1,2,12.0,0.0,1.0,1.0,0.2,0.1515,0.47,0.5821,3.0,52.0,55.0
1.0,0.0,1,2,13.0,0.0,1.0,1.0,0.22,0.197,0.44,0.3582,0.0,49.0,49.0
1.0,0.0,1,2,14.0,0.0,1.0,1.0,0.2,0.1818,0.47,0.3284,0.0,44.0,44.0
1.0,0.0,1,2,15.0,0.0,1.0,1.0,0.2,0.1667,0.47,0.4179,1.0,48.0,49.0
1.0,0.0,1,2,16.0,0.0,1.0,1.0,0.22,0.197,0.44,0.3284,5.0,63.0,68.0
1.0,0.0,1,2,17.0,0.0,1.0,1.0,0.2,0.1818,0.47,0.3582,0.0,139.0,139.0
1.0,0.0,1,2,18.0,0.0,1.0,1.0,0.2,0.1515,0.47,0.5224,2.0,135.0,137.0
1.0,0.0,1,2,19.0,0.0,1.0,1.0,0.18,0.1515,0.47,0.4179,1.0,82.0,83.0
1.0,0.0,1,2,20.0,0.0,1.0,1.0,0.16,0.1364,0.5,0.3284,2.0,54.0,56.0
1.0,0.0,1,2,21.0,0.0,1.0,1.0,0.16,0.1364,0.55,0.3284,0.0,57.0,57.0
1.0,0.0,1,2,22.0,0.0,1.0,1.0,0.16,0.1212,0.55,0.4478,1.0,32.0,33.0
1.0,0.0,1,2,23.0,0.0,1.0,1.0,0.14,0.1061,0.59,0.4179,1.0,19.0,20.0
1.0,0.0,1,3,0.0,0.0,1.0,1.0,0.14,0.1212,0.59,0.2836,1.0,6.0,7.0
1.0,0.0,1,3,1.0,0.0,1.0,1.0,0.14,0.1212,0.5,0.2836,0.0,2.0,2.0
1.0,0.0,1,3,2.0,0.0,1.0,1.0,0.14,0.1212,0.5,0.3582,0.0,2.0,2.0
1.0,0.0,1,3,3.0,0.0,1.0,1.0,0.14,0.1212,0.5,0.3284,0.0,3.0,3.0
1.0,0.0,1,3,4.0,0.0,1.0,1.0,0.14,0.1212,0.5,0.2537,0.0,4.0,4.0
1.0,0.0,1,3,5.0,0.0,1.0,1.0,0.14,0.1212,0.5,0.2985,0.0,3.0,3.0
1.0,0.0,1,3,6.0,0.0,1.0,1.0,0.12,0.1515,0.54,0.1343,0.0,28.0,28.0
1.0,0.0,1,3,7.0,0.0,1.0,1.0,0.12,0.1515,0.54,0.1343,0.0,72.0,72.0
1.0,0.0,1,3,8.0,0.0,1.0,1.0,0.14,0.1364,0.5,0.194,5.0,197.0,202.0
1.0,0.0,1,3,9.0,0.0,1.0,1.0,0.14,0.1212,0.5,0.3284,2.0,137.0,139.0
1.0,0.0,1,3,10.0,0.0,1.0,2.0,0.16,0.1364,0.5,0.3582,2.0,36.0,38.0
1.0,0.0,1,3,11.0,0.0,1.0,2.0,0.2,0.1667,0.44,0.4478,4.0,33.0,37.0
1.0,0.0,1,3,12.0,0.0,1.0,1.0,0.2,0.1667,0.44,0.4179,3.0,49.0,52.0
1.0,0.0,1,3,13.0,0.0,1.0,1.0,0.22,0.197,0.41,0.4478,2.0,81.0,83.0
1.0,0.0,1,3,14.0,0.0,1.0,1.0,0.22,0.197,0.41,0.3881,3.0,39.0,42.0
1.0,0.0,1,3,15.0,0.0,1.0,1.0,0.24,0.2121,0.38,0.2985,5.0,55.0,60.0
1.0,0.0,1,3,16.0,0.0,1.0,1.0,0.24,0.2121,0.38,0.3582,2.0,76.0,78.0
1.0,0.0,1,3,17.0,0.0,1.0,1.0,0.2,0.1818,0.4,0.2836,4.0,158.0,162.0
1.0,0.0,1,3,18.0,0.0,1.0,1.0,0.2,0.1818,0.4,0.3284,3.0,141.0,144.0
1.0,0.0,1,3,19.0,0.0,1.0,1.0,0.16,0.1515,0.47,0.2537,1.0,98.0,99.0
1.0,0.0,1,3,20.0,0.0,1.0,1.0,0.16,0.1515,0.47,0.2239,0.0,64.0,64.0
1.0,0.0,1,3,21.0,0.0,1.0,1.0,0.14,0.1212,0.46,0.2985,0.0,40.0,40.0
1.0,0.0,1,3,22.0,0.0,1.0,1.0,0.14,0.1212,0.46,0.3284,0.0,30.0,30.0
1.0,0.0,1,3,23.0,0.0,1.0,1.0,0.12,0.1364,0.5,0.194,1.0,14.0,15.0
1.0,0.0,1,4,0.0,0.0,1.0,1.0,0.12,0.1364,0.5,0.194,0.0,14.0,14.0
1.0,0.0,1,4,1.0,0.0,1.0,1.0,0.1,0.1212,0.54,0.1642,0.0,5.0,5.0
1.0,0.0,1,4,2.0,0.0,1.0,1.0,0.1,0.1212,0.54,0.1343,0.0,1.0,1.0
1.0,0.0,1,4,3.0,0.0,1.0,1.0,0.1,0.1364,0.54,0.1045,0.0,1.0,1.0
1.0,0.0,1,4,5.0,0.0,1.0,1.0,0.1,0.1364,0.54,0.0896,0.0,8.0,8.0
1.0,0.0,1,4,6.0,0.0,1.0,1.0,0.1,0.1818,0.54,0.0,0.0,17.0,17.0
1.0,0.0,1,4,7.0,0.0,1.0,1.0,0.1,0.1212,0.74,0.1642,0.0,70.0,70.0
1.0,0.0,1,4,8.0,0.0,1.0,1.0,0.12,0.1667,0.68,0.0,2.0,156.0,158.0
1.0,0.0,1,4,9.0,0.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,117.0,117.0
1.0,0.0,1,4,10.0,0.0,1.0,1.0,0.18,0.1818,0.55,0.194,4.0,40.0,44.0
1.0,0.0,1,4,11.0,0.0,1.0,1.0,0.18,0.1667,0.51,0.2836,6.0,47.0,53.0
1.0,0.0,1,4,12.0,0.0,1.0,1.0,0.2,0.197,0.44,0.2537,2.0,59.0,61.0
1.0,0.0,1,4,13.0,0.0,1.0,1.0,0.22,0.197,0.37,0.3881,4.0,73.0,77.0
1.0,0.0,1,4,14.0,0.0,1.0,1.0,0.22,0.2121,0.41,0.2836,5.0,59.0,64.0
1.0,0.0,1,4,15.0,0.0,1.0,1.0,0.24,0.2424,0.38,0.1642,9.0,59.0,68.0
1.0,0.0,1,4,16.0,0.0,1.0,1.0,0.22,0.2424,0.41,0.1045,3.0,87.0,90.0
1.0,0.0,1,4,17.0,0.0,1.0,1.0,0.22,0.2273,0.41,0.1642,4.0,155.0,159.0
1.0,0.0,1,4,18.0,0.0,1.0,1.0,0.2,0.2576,0.47,0.0,5.0,134.0,139.0
1.0,0.0,1,4,19.0,0.0,1.0,1.0,0.16,0.197,0.59,0.0896,3.0,89.0,92.0
1.0,0.0,1,4,20.0,0.0,1.0,1.0,0.18,0.2424,0.59,0.0,0.0,68.0,68.0
1.0,0.0,1,4,21.0,0.0,1.0,1.0,0.16,0.2273,0.69,0.0,4.0,48.0,52.0
1.0,0.0,1,4,22.0,0.0,1.0,2.0,0.16,0.2273,0.69,0.0,2.0,34.0,36.0
1.0,0.0,1,4,23.0,0.0,1.0,2.0,0.18,0.2424,0.55,0.0,1.0,26.0,27.0
1.0,0.0,1,5,0.0,0.0,0.0,1.0,0.18,0.2424,0.55,0.0,3.0,25.0,28.0
1.0,0.0,1,5,1.0,0.0,0.0,2.0,0.16,0.197,0.59,0.0896,2.0,18.0,20.0
1.0,0.0,1,5,2.0,0.0,0.0,2.0,0.16,0.197,0.59,0.0896,0.0,12.0,12.0
1.0,0.0,1,5,3.0,0.0,0.0,2.0,0.16,0.2273,0.59,0.0,1.0,7.0,8.0
1.0,0.0,1,5,4.0,0.0,0.0,2.0,0.16,0.2273,0.59,0.0,0.0,5.0,5.0
1.0,0.0,1,5,5.0,0.0,0.0,1.0,0.16,0.2273,0.59,0.0,0.0,1.0,1.0
1.0,0.0,1,5,6.0,0.0,0.0,1.0,0.14,0.1667,0.63,0.1045,1.0,2.0,3.0
1.0,0.0,1,5,7.0,0.0,0.0,1.0,0.14,0.2121,0.63,0.0,1.0,9.0,10.0
1.0,0.0,1,5,8.0,0.0,0.0,1.0,0.14,0.1515,0.63,0.1343,1.0,22.0,23.0
1.0,0.0,1,5,9.0,0.0,0.0,1.0,0.16,0.1818,0.64,0.1343,2.0,31.0,33.0
1.0,0.0,1,5,10.0,0.0,0.0,1.0,0.18,0.197,0.59,0.1642,2.0,57.0,59.0
1.0,0.0,1,5,11.0,0.0,0.0,1.0,0.2,0.197,0.55,0.2239,18.0,54.0,72.0
1.0,0.0,1,5,12.0,0.0,0.0,1.0,0.24,0.2273,0.48,0.2239,15.0,74.0,89.0
1.0,0.0,1,5,13.0,0.0,0.0,1.0,0.28,0.2576,0.38,0.2985,21.0,80.0,101.0
1.0,0.0,1,5,14.0,0.0,0.0,1.0,0.3,0.2879,0.39,0.2836,26.0,92.0,118.0
1.0,0.0,1,5,15.0,0.0,0.0,2.0,0.32,0.3182,0.36,0.194,21.0,108.0,129.0
1.0,0.0,1,5,16.0,0.0,0.0,2.0,0.34,0.3333,0.34,0.194,33.0,95.0,128.0
1.0,0.0,1,5,17.0,0.0,0.0,2.0,0.32,0.303,0.36,0.2836,29.0,54.0,83.0
1.0,0.0,1,5,18.0,0.0,0.0,2.0,0.3,0.2879,0.45,0.2537,15.0,69.0,84.0
1.0,0.0,1,5,19.0,0.0,0.0,2.0,0.32,0.303,0.39,0.2537,14.0,60.0,74.0
1.0,0.0,1,5,20.0,0.0,0.0,2.0,0.32,0.303,0.39,0.2537,6.0,35.0,41.0
1.0,0.0,1,5,21.0,0.0,0.0,2.0,0.32,0.303,0.39,0.2239,6.0,51.0,57.0
1.0,0.0,1,5,22.0,0.0,0.0,2.0,0.3,0.3182,0.42,0.1045,0.0,26.0,26.0
1.0,0.0,1,6,0.0,0.0,0.0,1.0,0.26,0.303,0.56,0.0,6.0,33.0,39.0
1.0,0.0,1,6,1.0,0.0,0.0,1.0,0.26,0.2727,0.56,0.1343,4.0,19.0,23.0
1.0,0.0,1,6,2.0,0.0,0.0,1.0,0.26,0.2879,0.56,0.0896,3.0,13.0,16.0
1.0,0.0,1,6,3.0,0.0,0.0,1.0,0.22,0.2727,0.69,0.0,9.0,6.0,15.0
1.0,0.0,1,6,4.0,0.0,0.0,1.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0
1.0,0.0,1,6,5.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.1642,1.0,1.0,2.0
1.0,0.0,1,6,6.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0
1.0,0.0,1,6,7.0,0.0,0.0,2.0,0.24,0.2121,0.56,0.2985,0.0,3.0,3.0
1.0,0.0,1,6,8.0,0.0,0.0,1.0,0.22,0.2121,0.55,0.2836,0.0,18.0,18.0
1.0,0.0,1,6,9.0,0.0,0.0,1.0,0.22,0.2121,0.51,0.2537,3.0,29.0,32.0
1.0,0.0,1,6,10.0,0.0,0.0,1.0,0.22,0.2121,0.51,0.2836,8.0,71.0,79.0
1.0,0.0,1,6,11.0,0.0,0.0,1.0,0.24,0.2273,0.44,0.2537,23.0,70.0,93.0
1.0,0.0,1,6,12.0,0.0,0.0,1.0,0.24,0.2121,0.41,0.2836,29.0,75.0,104.0
1.0,0.0,1,6,13.0,0.0,0.0,1.0,0.26,0.2273,0.35,0.2985,23.0,95.0,118.0
1.0,0.0,1,6,14.0,0.0,0.0,1.0,0.28,0.2727,0.36,0.2537,22.0,69.0,91.0
1.0,0.0,1,6,15.0,0.0,0.0,1.0,0.26,0.2424,0.38,0.2537,35.0,78.0,113.0
1.0,0.0,1,6,16.0,0.0,0.0,1.0,0.24,0.2273,0.38,0.2239,22.0,77.0,99.0
1.0,0.0,1,6,17.0,0.0,0.0,1.0,0.22,0.2121,0.37,0.2537,23.0,82.0,105.0
1.0,0.0,1,6,18.0,0.0,0.0,1.0,0.2,0.2121,0.4,0.1642,11.0,56.0,67.0
1.0,0.0,1,6,19.0,0.0,0.0,1.0,0.18,0.197,0.47,0.1343,14.0,47.0,61.0
1.0,0.0,1,6,20.0,0.0,0.0,1.0,0.18,0.197,0.47,0.1642,7.0,50.0,57.0
1.0,0.0,1,6,21.0,0.0,0.0,1.0,0.18,0.197,0.51,0.1642,6.0,22.0,28.0
1.0,0.0,1,6,22.0,0.0,0.0,2.0,0.2,0.2121,0.49,0.1343,2.0,19.0,21.0
1.0,0.0,1,6,23.0,0.0,0.0,2.0,0.2,0.2273,0.4,0.1045,0.0,18.0,18.0
1.0,0.0,1,0,0.0,1.0,0.0,2.0,0.2,0.197,0.47,0.2239,1.0,16.0,17.0
1.0,0.0,1,0,1.0,1.0,0.0,2.0,0.2,0.197,0.44,0.194,1.0,15.0,16.0
1.0,0.0,1,0,2.0,1.0,0.0,2.0,0.18,0.1667,0.43,0.2537,0.0,8.0,8.0
1.0,0.0,1,0,3.0,1.0,0.0,2.0,0.18,0.1818,0.43,0.194,0.0,2.0,2.0
1.0,0.0,1,0,4.0,1.0,0.0,2.0,0.18,0.197,0.43,0.1343,1.0,2.0,3.0
1.0,0.0,1,0,5.0,1.0,0.0,2.0,0.18,0.197,0.43,0.1642,0.0,1.0,1.0
1.0,0.0,1,0,6.0,1.0,0.0,2.0,0.18,0.1818,0.43,0.194,0.0,5.0,5.0
1.0,0.0,1,0,7.0,1.0,0.0,2.0,0.16,0.1818,0.5,0.1343,4.0,9.0,13.0
1.0,0.0,1,0,8.0,1.0,0.0,2.0,0.16,0.1515,0.47,0.2239,3.0,30.0,33.0
1.0,0.0,1,0,9.0,1.0,0.0,2.0,0.16,0.1515,0.47,0.2239,8.0,39.0,47.0
1.0,0.0,1,0,10.0,1.0,0.0,2.0,0.16,0.1515,0.5,0.2537,7.0,50.0,57.0
1.0,0.0,1,0,11.0,1.0,0.0,2.0,0.16,0.1515,0.55,0.194,9.0,55.0,64.0
1.0,0.0,1,0,12.0,1.0,0.0,2.0,0.18,0.197,0.47,0.1343,10.0,70.0,80.0
1.0,0.0,1,0,13.0,1.0,0.0,2.0,0.18,0.197,0.47,0.1343,13.0,80.0,93.0
1.0,0.0,1,0,14.0,1.0,0.0,2.0,0.18,0.2121,0.43,0.1045,12.0,74.0,86.0
1.0,0.0,1,0,15.0,1.0,0.0,2.0,0.2,0.2121,0.47,0.1642,21.0,72.0,93.0
1.0,0.0,1,0,16.0,1.0,0.0,2.0,0.2,0.2121,0.47,0.1642,6.0,76.0,82.0
1.0,0.0,1,0,17.0,1.0,0.0,1.0,0.2,0.197,0.51,0.194,4.0,67.0,71.0
1.0,0.0,1,0,18.0,1.0,0.0,2.0,0.18,0.1667,0.55,0.2537,7.0,85.0,92.0
1.0,0.0,1,0,19.0,1.0,0.0,3.0,0.18,0.1818,0.59,0.194,2.0,58.0,60.0
1.0,0.0,1,0,20.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.194,4.0,29.0,33.0
1.0,0.0,1,0,21.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.194,3.0,24.0,27.0
1.0,0.0,1,0,22.0,1.0,0.0,3.0,0.14,0.1212,0.93,0.2537,0.0,13.0,13.0
1.0,0.0,1,0,23.0,1.0,0.0,3.0,0.16,0.1364,0.86,0.2836,1.0,3.0,4.0
1.0,0.0,1,1,12.0,0.0,1.0,2.0,0.2,0.1818,0.86,0.3284,0.0,3.0,3.0
1.0,0.0,1,1,13.0,0.0,1.0,2.0,0.2,0.197,0.86,0.2239,0.0,22.0,22.0
1.0,0.0,1,1,14.0,0.0,1.0,2.0,0.22,0.2273,0.8,0.1642,2.0,26.0,28.0
1.0,0.0,1,1,15.0,0.0,1.0,2.0,0.22,0.2273,0.87,0.1642,3.0,32.0,35.0
1.0,0.0,1,1,16.0,0.0,1.0,2.0,0.22,0.2273,0.87,0.194,0.0,61.0,61.0
1.0,0.0,1,1,17.0,0.0,1.0,2.0,0.22,0.2273,0.82,0.194,1.0,124.0,125.0
1.0,0.0,1,1,18.0,0.0,1.0,2.0,0.22,0.2273,0.8,0.1642,1.0,132.0,133.0
1.0,0.0,1,1,19.0,0.0,1.0,2.0,0.22,0.2273,0.8,0.1343,1.0,98.0,99.0
1.0,0.0,1,1,20.0,0.0,1.0,2.0,0.22,0.2727,0.87,0.0,0.0,83.0,83.0
1.0,0.0,1,1,21.0,0.0,1.0,2.0,0.22,0.2424,0.93,0.1045,0.0,41.0,41.0
1.0,0.0,1,1,22.0,0.0,1.0,2.0,0.22,0.2576,0.93,0.0896,0.0,33.0,33.0
1.0,0.0,1,1,23.0,0.0,1.0,2.0,0.22,0.2727,0.93,0.0,1.0,19.0,20.0
1.0,0.0,1,2,0.0,0.0,1.0,2.0,0.22,0.2727,0.93,0.0,0.0,3.0,3.0
1.0,0.0,1,2,1.0,0.0,1.0,3.0,0.22,0.2273,0.93,0.1343,1.0,6.0,7.0
1.0,0.0,1,2,2.0,0.0,1.0,3.0,0.22,0.2273,0.93,0.1343,0.0,3.0,3.0
1.0,0.0,1,2,4.0,0.0,1.0,3.0,0.22,0.2273,0.93,0.1343,1.0,1.0,2.0
1.0,0.0,1,2,5.0,0.0,1.0,2.0,0.22,0.2576,0.93,0.0896,0.0,7.0,7.0
1.0,0.0,1,2,6.0,0.0,1.0,2.0,0.22,0.2576,0.93,0.0896,0.0,32.0,32.0
1.0,0.0,1,2,7.0,0.0,1.0,2.0,0.24,0.2576,0.92,0.1045,1.0,89.0,90.0
1.0,0.0,1,2,8.0,0.0,1.0,2.0,0.24,0.2576,0.93,0.1045,1.0,196.0,197.0
1.0,0.0,1,2,9.0,0.0,1.0,2.0,0.24,0.2576,0.93,0.1045,2.0,107.0,109.0
1.0,0.0,1,2,10.0,0.0,1.0,2.0,0.26,0.2727,0.93,0.1343,1.0,46.0,47.0
1.0,0.0,1,2,11.0,0.0,1.0,2.0,0.28,0.303,0.87,0.0896,5.0,47.0,52.0
1.0,0.0,1,2,12.0,0.0,1.0,2.0,0.3,0.3182,0.81,0.0896,5.0,65.0,70.0
1.0,0.0,1,2,13.0,0.0,1.0,1.0,0.4,0.4091,0.62,0.2836,11.0,67.0,78.0
1.0,0.0,1,2,14.0,0.0,1.0,1.0,0.4,0.4091,0.58,0.2537,7.0,68.0,75.0
1.0,0.0,1,2,15.0,0.0,1.0,1.0,0.4,0.4091,0.54,0.2836,4.0,78.0,82.0
1.0,0.0,1,2,16.0,0.0,1.0,1.0,0.38,0.3939,0.58,0.3881,10.0,94.0,104.0
1.0,0.0,1,2,17.0,0.0,1.0,1.0,0.36,0.3333,0.57,0.3284,7.0,190.0,197.0
1.0,0.0,1,2,18.0,0.0,1.0,1.0,0.34,0.3182,0.61,0.2836,5.0,156.0,161.0
1.0,0.0,1,2,20.0,0.0,1.0,1.0,0.32,0.303,0.49,0.2985,2.0,74.0,76.0
1.0,0.0,1,2,21.0,0.0,1.0,1.0,0.32,0.2879,0.49,0.4179,4.0,55.0,59.0
1.0,0.0,1,2,22.0,0.0,1.0,1.0,0.3,0.303,0.52,0.1642,6.0,53.0,59.0
1.0,0.0,1,2,23.0,0.0,1.0,1.0,0.3,0.2727,0.52,0.4627,1.0,27.0,28.0
1.0,0.0,1,3,0.0,0.0,1.0,1.0,0.26,0.2273,0.56,0.3881,5.0,8.0,13.0
1.0,0.0,1,3,1.0,0.0,1.0,1.0,0.26,0.2727,0.56,0.0,2.0,3.0,5.0
1.0,0.0,1,3,2.0,0.0,1.0,1.0,0.26,0.2727,0.56,0.0,0.0,2.0,2.0
1.0,0.0,1,3,3.0,0.0,1.0,1.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0
1.0,0.0,1,3,4.0,0.0,1.0,1.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0
1.0,0.0,1,3,5.0,0.0,1.0,1.0,0.24,0.2273,0.6,0.2239,0.0,6.0,6.0
1.0,0.0,1,3,6.0,0.0,1.0,1.0,0.22,0.2121,0.6,0.2239,0.0,35.0,35.0
1.0,0.0,1,3,7.0,0.0,1.0,1.0,0.22,0.2121,0.55,0.2239,1.0,100.0,101.0
1.0,0.0,1,3,8.0,0.0,1.0,1.0,0.22,0.2121,0.55,0.2836,2.0,247.0,249.0
1.0,0.0,1,3,9.0,0.0,1.0,2.0,0.24,0.2273,0.52,0.2239,3.0,140.0,143.0
1.0,0.0,1,3,10.0,0.0,1.0,1.0,0.26,0.2273,0.48,0.2985,1.0,56.0,57.0
1.0,0.0,1,3,11.0,0.0,1.0,2.0,0.28,0.2727,0.45,0.1642,5.0,63.0,68.0
1.0,0.0,1,3,12.0,0.0,1.0,2.0,0.3,0.3333,0.42,0.0,7.0,77.0,84.0
1.0,0.0,1,3,13.0,0.0,1.0,2.0,0.28,0.2879,0.45,0.1045,12.0,86.0,98.0
1.0,0.0,1,3,14.0,0.0,1.0,2.0,0.3,0.303,0.45,0.1343,6.0,75.0,81.0
1.0,0.0,1,3,15.0,0.0,1.0,2.0,0.32,0.3182,0.45,0.194,8.0,62.0,70.0
1.0,0.0,1,3,16.0,0.0,1.0,2.0,0.3,0.303,0.49,0.1343,8.0,83.0,91.0
1.0,0.0,1,3,17.0,0.0,1.0,2.0,0.3,0.3182,0.49,0.1045,8.0,207.0,215.0
1.0,0.0,1,3,18.0,0.0,1.0,2.0,0.26,0.2576,0.56,0.194,1.0,184.0,185.0
1.0,0.0,1,3,19.0,0.0,1.0,1.0,0.26,0.2273,0.56,0.3284,6.0,146.0,152.0
1.0,0.0,1,3,20.0,0.0,1.0,2.0,0.26,0.2424,0.6,0.2836,2.0,124.0,126.0
1.0,0.0,1,3,21.0,0.0,1.0,2.0,0.24,0.2273,0.6,0.2537,3.0,54.0,57.0
1.0,0.0,1,3,22.0,0.0,1.0,2.0,0.24,0.2121,0.65,0.2836,0.0,56.0,56.0
1.0,0.0,1,3,23.0,0.0,1.0,2.0,0.24,0.2121,0.65,0.3284,3.0,28.0,31.0
1.0,0.0,1,4,0.0,0.0,1.0,2.0,0.24,0.2273,0.7,0.2537,1.0,20.0,21.0
1.0,0.0,1,4,1.0,0.0,1.0,2.0,0.24,0.2273,0.7,0.2537,0.0,6.0,6.0
1.0,0.0,1,4,2.0,0.0,1.0,3.0,0.24,0.2424,0.75,0.1642,0.0,2.0,2.0
1.0,0.0,1,4,3.0,0.0,1.0,3.0,0.22,0.2121,0.8,0.2985,0.0,1.0,1.0
1.0,0.0,1,4,4.0,0.0,1.0,2.0,0.22,0.2576,0.87,0.0896,0.0,1.0,1.0
1.0,0.0,1,4,5.0,0.0,1.0,1.0,0.24,0.197,0.6,0.4179,1.0,4.0,5.0
1.0,0.0,1,4,6.0,0.0,1.0,1.0,0.22,0.2121,0.55,0.2537,0.0,27.0,27.0
1.0,0.0,1,4,7.0,0.0,1.0,1.0,0.2,0.1818,0.51,0.2836,2.0,66.0,68.0
1.0,0.0,1,4,8.0,0.0,1.0,1.0,0.2,0.1818,0.47,0.3284,7.0,210.0,217.0
1.0,0.0,1,4,9.0,0.0,1.0,1.0,0.2,0.1818,0.51,0.3582,7.0,159.0,166.0
1.0,0.0,1,4,10.0,0.0,1.0,1.0,0.2,0.1667,0.47,0.4627,6.0,57.0,63.0
1.0,0.0,1,4,11.0,0.0,1.0,1.0,0.22,0.1818,0.41,0.4627,6.0,53.0,59.0
1.0,0.0,1,4,12.0,0.0,1.0,1.0,0.22,0.1818,0.27,0.5821,11.0,67.0,78.0
1.0,0.0,1,4,13.0,0.0,1.0,1.0,0.2,0.1515,0.21,0.5821,8.0,65.0,73.0
1.0,0.0,1,4,14.0,0.0,1.0,1.0,0.2,0.1515,0.25,0.5224,6.0,56.0,62.0
1.0,0.0,1,4,15.0,0.0,1.0,1.0,0.16,0.1212,0.26,0.4478,4.0,61.0,65.0
1.0,0.0,1,4,16.0,0.0,1.0,1.0,0.16,0.1364,0.26,0.3582,0.0,97.0,97.0
1.0,0.0,1,4,17.0,0.0,1.0,1.0,0.14,0.1212,0.28,0.3582,10.0,151.0,161.0
1.0,0.0,1,4,18.0,0.0,1.0,1.0,0.12,0.1212,0.3,0.2537,1.0,119.0,120.0
1.0,0.0,1,4,19.0,0.0,1.0,1.0,0.12,0.1061,0.3,0.3284,3.0,93.0,96.0
1.0,0.0,1,4,20.0,0.0,1.0,1.0,0.1,0.0758,0.33,0.4179,1.0,52.0,53.0
1.0,0.0,1,5,14.0,0.0,0.0,1.0,0.1,0.1364,0.33,0.1045,11.0,64.0,75.0
1.0,0.0,1,5,16.0,0.0,0.0,1.0,0.12,0.1364,0.28,0.194,11.0,72.0,83.0
1.0,0.0,1,5,17.0,0.0,0.0,1.0,0.12,0.197,0.28,0.0,8.0,59.0,67.0
1.0,0.0,1,6,9.0,0.0,0.0,1.0,0.1,0.0758,0.54,0.3582,3.0,25.0,28.0
1.0,0.0,1,6,10.0,0.0,0.0,1.0,0.14,0.1061,0.46,0.3881,7.0,51.0,58.0
1.0,0.0,1,6,11.0,0.0,0.0,1.0,0.14,0.1364,0.43,0.2239,22.0,77.0,99.0
1.0,0.0,1,6,12.0,0.0,0.0,1.0,0.16,0.1212,0.37,0.4627,24.0,92.0,116.0
1.0,0.0,1,6,13.0,0.0,0.0,1.0,0.14,0.1061,0.33,0.3881,12.0,75.0,87.0
1.0,0.0,1,6,14.0,0.0,0.0,1.0,0.16,0.1364,0.28,0.3582,17.0,93.0,110.0
1.0,0.0,1,6,15.0,0.0,0.0,1.0,0.16,0.1364,0.28,0.3582,13.0,64.0,77.0
1.0,0.0,1,6,16.0,0.0,0.0,1.0,0.16,0.1364,0.26,0.3284,9.0,56.0,65.0
1.0,0.0,1,6,17.0,0.0,0.0,1.0,0.14,0.1061,0.26,0.3881,5.0,50.0,55.0
1.0,0.0,1,6,18.0,0.0,0.0,1.0,0.12,0.1212,0.3,0.2537,5.0,44.0,49.0
1.0,0.0,1,6,19.0,0.0,0.0,1.0,0.12,0.1212,0.3,0.2836,5.0,45.0,50.0
1.0,0.0,1,6,20.0,0.0,0.0,1.0,0.1,0.1061,0.36,0.2537,4.0,31.0,35.0
1.0,0.0,1,6,21.0,0.0,0.0,1.0,0.1,0.1061,0.36,0.194,5.0,20.0,25.0
